Scenario_ID,Grid,Load_Profile_ID,Num_Target_Buses,Target_Buses,Tripped_Line_Idx,Tripped_From_Bus,Tripped_To_Bus,Converged,Security_Class,Security_Label,Peak_Loading_Pct,Min_Voltage_PU,Violations_Count,Total_Load_MW
CASE57_0672_LINE_50_51,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",63,50,51,1,2,CRITICAL,3.4,0.503,26,1606.2
CASE57_0672_LINE_10_51,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",64,10,51,0,2,CRITICAL,999.0,0.0,10,1606.2
CASE57_0672_LINE_13_49,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",65,13,49,0,2,CRITICAL,999.0,0.0,10,1606.2
CASE57_0672_LINE_29_52,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",66,29,52,0,2,CRITICAL,999.0,0.0,10,1606.2
CASE57_0672_LINE_52_53,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",67,52,53,1,2,CRITICAL,3.5,0.571,26,1606.2
CASE57_0672_LINE_53_54,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",68,53,54,1,2,CRITICAL,3.4,0.533,26,1606.2
CASE57_0672_LINE_54_55,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",69,54,55,1,2,CRITICAL,3.5,0.503,28,1606.2
CASE57_0672_LINE_11_43,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",70,11,43,1,2,CRITICAL,3.4,0.471,28,1606.2
CASE57_0672_LINE_44_45,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",71,44,45,0,2,CRITICAL,999.0,0.0,10,1606.2
CASE57_0672_LINE_40_56,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",72,40,56,1,2,CRITICAL,3.4,0.535,25,1606.2
CASE57_0672_LINE_56_41,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",73,56,41,1,2,CRITICAL,3.4,0.522,25,1606.2
CASE57_0672_LINE_56_42,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",74,56,42,1,2,CRITICAL,3.4,0.543,25,1606.2
CASE57_0672_LINE_39_57,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",75,39,57,1,2,CRITICAL,3.4,0.558,25,1606.2
CASE57_0672_LINE_57_56,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",76,57,56,1,2,CRITICAL,3.4,0.53,25,1606.2
CASE57_0672_LINE_38_49,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",77,38,49,0,2,CRITICAL,999.0,0.0,10,1606.2
CASE57_0672_LINE_38_48,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",78,38,48,0,2,CRITICAL,999.0,0.0,10,1606.2
CASE57_0672_LINE_9_55,CASE57,672,45,"53,10,36,11,12,55,18,7,44,6,43,38,28,30,56,9,17,20,31,14,39,51,5,57,13,50,2,47,21,26,40,54,49,3,23,25,41,15,35,52,37,46,45,32,16",79,9,55,0,2,CRITICAL,999.0,0.0,10,1606.2
CASE57_0673_LINE_1_2,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",0,1,2,1,2,CRITICAL,6.2,0.61,28,1712.1
CASE57_0673_LINE_2_3,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",1,2,3,1,2,CRITICAL,6.1,0.611,28,1712.1
CASE57_0673_LINE_3_4,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",2,3,4,1,2,CRITICAL,4.3,0.54,31,1712.1
CASE57_0673_LINE_4_5,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",3,4,5,1,2,CRITICAL,3.9,0.642,25,1712.1
CASE57_0673_LINE_4_6,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",4,4,6,1,2,CRITICAL,3.9,0.64,25,1712.1
CASE57_0673_LINE_6_7,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",5,6,7,1,2,CRITICAL,3.9,0.64,25,1712.1
CASE57_0673_LINE_6_8,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",6,6,8,1,2,CRITICAL,3.9,0.645,24,1712.1
CASE57_0673_LINE_8_9,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",7,8,9,1,2,CRITICAL,4.0,0.62,26,1712.1
CASE57_0673_LINE_9_10,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",8,9,10,1,2,CRITICAL,3.9,0.642,24,1712.1
CASE57_0673_LINE_9_11,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",9,9,11,1,2,CRITICAL,3.9,0.617,29,1712.1
CASE57_0673_LINE_9_12,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",10,9,12,1,2,CRITICAL,3.9,0.642,24,1712.1
CASE57_0673_LINE_9_13,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",11,9,13,1,2,CRITICAL,3.9,0.634,26,1712.1
CASE57_0673_LINE_13_14,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",12,13,14,1,2,CRITICAL,3.9,0.614,27,1712.1
CASE57_0673_LINE_13_15,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",13,13,15,1,2,CRITICAL,3.7,0.635,25,1712.1
CASE57_0673_LINE_1_15,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",14,1,15,1,2,CRITICAL,5.9,0.611,28,1712.1
CASE57_0673_LINE_1_16,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",15,1,16,1,2,CRITICAL,4.8,0.621,28,1712.1
CASE57_0673_LINE_1_17,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",16,1,17,1,2,CRITICAL,4.9,0.618,28,1712.1
CASE57_0673_LINE_3_15,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",17,3,15,1,2,CRITICAL,4.3,0.59,28,1712.1
CASE57_0673_LINE_4_18,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",18,4,18,1,2,CRITICAL,3.9,0.637,26,1712.1
CASE57_0673_LINE_4_18,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",19,4,18,1,2,CRITICAL,3.9,0.631,26,1712.1
CASE57_0673_LINE_5_6,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",20,5,6,1,2,CRITICAL,3.9,0.643,24,1712.1
CASE57_0673_LINE_7_8,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",21,7,8,1,2,CRITICAL,3.9,0.623,27,1712.1
CASE57_0673_LINE_10_12,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",22,10,12,1,2,CRITICAL,4.0,0.632,26,1712.1
CASE57_0673_LINE_11_13,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",23,11,13,1,2,CRITICAL,3.9,0.638,25,1712.1
CASE57_0673_LINE_12_13,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",24,12,13,1,2,CRITICAL,4.2,0.537,30,1712.1
CASE57_0673_LINE_12_16,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",25,12,16,1,2,CRITICAL,4.5,0.63,26,1712.1
CASE57_0673_LINE_12_17,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",26,12,17,1,2,CRITICAL,4.6,0.627,27,1712.1
CASE57_0673_LINE_14_15,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",27,14,15,1,2,CRITICAL,3.7,0.606,28,1712.1
CASE57_0673_LINE_18_19,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",28,18,19,1,2,CRITICAL,3.9,0.617,27,1712.1
CASE57_0673_LINE_19_20,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",29,19,20,1,2,CRITICAL,3.9,0.63,24,1712.1
CASE57_0673_LINE_21_20,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",30,21,20,1,2,CRITICAL,3.9,0.641,25,1712.1
CASE57_0673_LINE_21_22,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",31,21,22,1,2,CRITICAL,3.9,0.631,23,1712.1
CASE57_0673_LINE_22_23,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",32,22,23,1,2,CRITICAL,3.9,0.558,26,1712.1
CASE57_0673_LINE_23_24,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",33,23,24,1,2,CRITICAL,3.9,0.619,25,1712.1
CASE57_0673_LINE_24_25,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",34,24,25,1,2,CRITICAL,3.9,0.603,26,1712.1
CASE57_0673_LINE_24_25,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",35,24,25,1,2,CRITICAL,3.9,0.607,25,1712.1
CASE57_0673_LINE_24_26,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",36,24,26,1,2,CRITICAL,3.9,0.545,26,1712.1
CASE57_0673_LINE_26_27,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",37,26,27,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_27_28,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",38,27,28,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_28_29,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",39,28,29,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_7_29,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",40,7,29,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_25_30,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",41,25,30,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_30_31,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",42,30,31,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_31_32,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",43,31,32,1,2,CRITICAL,3.9,0.603,24,1712.1
CASE57_0673_LINE_32_33,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",44,32,33,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_34_32,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",45,34,32,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_34_35,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",46,34,35,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_35_36,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",47,35,36,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_36_37,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",48,36,37,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_37_38,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",49,37,38,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_37_39,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",50,37,39,1,2,CRITICAL,3.9,0.645,24,1712.1
CASE57_0673_LINE_36_40,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",51,36,40,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_22_38,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",52,22,38,1,2,CRITICAL,3.9,0.561,25,1712.1
CASE57_0673_LINE_11_41,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",53,11,41,1,2,CRITICAL,3.9,0.616,26,1712.1
CASE57_0673_LINE_41_42,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",54,41,42,1,2,CRITICAL,4.0,0.584,26,1712.1
CASE57_0673_LINE_41_43,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",55,41,43,1,2,CRITICAL,3.9,0.595,27,1712.1
CASE57_0673_LINE_38_44,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",56,38,44,1,2,CRITICAL,3.9,0.488,28,1712.1
CASE57_0673_LINE_15_45,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",57,15,45,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_14_46,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",58,14,46,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_46_47,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",59,46,47,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_47_48,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",60,47,48,1,2,CRITICAL,4.0,0.495,27,1712.1
CASE57_0673_LINE_48_49,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",61,48,49,1,2,CRITICAL,3.9,0.621,27,1712.1
CASE57_0673_LINE_49_50,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",62,49,50,1,2,CRITICAL,3.9,0.626,27,1712.1
CASE57_0673_LINE_50_51,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",63,50,51,1,2,CRITICAL,3.9,0.608,29,1712.1
CASE57_0673_LINE_10_51,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",64,10,51,1,2,CRITICAL,4.0,0.553,31,1712.1
CASE57_0673_LINE_13_49,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",65,13,49,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_29_52,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",66,29,52,1,2,CRITICAL,4.0,0.625,27,1712.1
CASE57_0673_LINE_52_53,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",67,52,53,1,2,CRITICAL,3.9,0.647,26,1712.1
CASE57_0673_LINE_53_54,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",68,53,54,1,2,CRITICAL,3.9,0.637,27,1712.1
CASE57_0673_LINE_54_55,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",69,54,55,1,2,CRITICAL,3.9,0.632,28,1712.1
CASE57_0673_LINE_11_43,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",70,11,43,1,2,CRITICAL,3.9,0.587,28,1712.1
CASE57_0673_LINE_44_45,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",71,44,45,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_40_56,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",72,40,56,1,2,CRITICAL,3.9,0.623,25,1712.1
CASE57_0673_LINE_56_41,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",73,56,41,1,2,CRITICAL,3.9,0.609,25,1712.1
CASE57_0673_LINE_56_42,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",74,56,42,1,2,CRITICAL,3.9,0.624,25,1712.1
CASE57_0673_LINE_39_57,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",75,39,57,1,2,CRITICAL,3.9,0.645,24,1712.1
CASE57_0673_LINE_57_56,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",76,57,56,1,2,CRITICAL,3.9,0.617,25,1712.1
CASE57_0673_LINE_38_49,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",77,38,49,1,2,CRITICAL,3.9,0.589,27,1712.1
CASE57_0673_LINE_38_48,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",78,38,48,0,2,CRITICAL,999.0,0.0,10,1712.1
CASE57_0673_LINE_9_55,CASE57,673,36,"40,50,45,56,54,3,33,2,57,15,53,21,51,9,5,32,35,24,44,41,37,46,48,10,8,19,36,18,25,47,20,52,26,34,4,49",79,9,55,1,2,CRITICAL,4.0,0.524,31,1712.1
CASE57_0674_LINE_1_2,CASE57,674,1,42,0,1,2,1,1,ALERT,2.3,0.93,0,1257.5
CASE57_0674_LINE_2_3,CASE57,674,1,42,1,2,3,1,1,ALERT,2.3,0.93,0,1257.5
CASE57_0674_LINE_3_4,CASE57,674,1,42,2,3,4,1,1,ALERT,1.6,0.926,0,1257.5
CASE57_0674_LINE_4_5,CASE57,674,1,42,3,4,5,1,1,ALERT,1.8,0.93,0,1257.5
CASE57_0674_LINE_4_6,CASE57,674,1,42,4,4,6,1,1,ALERT,1.8,0.93,0,1257.5
CASE57_0674_LINE_6_7,CASE57,674,1,42,5,6,7,1,1,ALERT,1.9,0.931,0,1257.5
CASE57_0674_LINE_6_8,CASE57,674,1,42,6,6,8,1,1,ALERT,2.0,0.93,0,1257.5
CASE57_0674_LINE_8_9,CASE57,674,1,42,7,8,9,1,1,ALERT,1.8,0.912,0,1257.5
CASE57_0674_LINE_9_10,CASE57,674,1,42,8,9,10,1,1,ALERT,1.8,0.931,0,1257.5
CASE57_0674_LINE_9_11,CASE57,674,1,42,9,9,11,1,1,ALERT,1.8,0.922,0,1257.5
CASE57_0674_LINE_9_12,CASE57,674,1,42,10,9,12,1,1,ALERT,1.8,0.93,0,1257.5
CASE57_0674_LINE_9_13,CASE57,674,1,42,11,9,13,1,1,ALERT,1.8,0.93,0,1257.5
CASE57_0674_LINE_13_14,CASE57,674,1,42,12,13,14,1,1,ALERT,1.8,0.926,0,1257.5
CASE57_0674_LINE_13_15,CASE57,674,1,42,13,13,15,1,1,ALERT,1.9,0.929,0,1257.5
CASE57_0674_LINE_1_15,CASE57,674,1,42,14,1,15,1,1,ALERT,2.1,0.917,0,1257.5
CASE57_0674_LINE_1_16,CASE57,674,1,42,15,1,16,1,1,ALERT,1.9,0.929,0,1257.5
