Scenario_ID,Grid,Load_Profile_ID,Num_Target_Buses,Target_Buses,Tripped_Line_Idx,Tripped_From_Bus,Tripped_To_Bus,Converged,Security_Class,Security_Label,Peak_Loading_Pct,Min_Voltage_PU,Violations_Count,Total_Load_MW
CASE14_0628_LINE_3_4,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",5,3,4,1,0,SAFE,2.9,0.999,0,394.7
CASE14_0628_LINE_4_5,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",6,4,5,1,0,SAFE,3.2,0.991,0,394.7
CASE14_0628_LINE_4_7,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",7,4,7,1,0,SAFE,2.8,0.992,0,394.7
CASE14_0628_LINE_4_9,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",8,4,9,1,0,SAFE,2.8,0.998,0,394.7
CASE14_0628_LINE_5_6,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",9,5,6,1,0,SAFE,2.9,0.991,0,394.7
CASE14_0628_LINE_6_11,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",10,6,11,1,0,SAFE,2.8,0.989,0,394.7
CASE14_0628_LINE_6_12,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",11,6,12,1,0,SAFE,2.8,0.998,0,394.7
CASE14_0628_LINE_6_13,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",12,6,13,1,1,ALERT,2.8,0.948,0,394.7
CASE14_0628_LINE_7_8,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",13,7,8,0,2,CRITICAL,999.0,0.0,10,394.7
CASE14_0628_LINE_7_9,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",14,7,9,1,0,SAFE,2.8,0.985,0,394.7
CASE14_0628_LINE_9_10,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",15,9,10,1,0,SAFE,2.8,0.999,0,394.7
CASE14_0628_LINE_9_14,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",16,9,14,1,0,SAFE,2.8,0.991,0,394.7
CASE14_0628_LINE_10_11,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",17,10,11,1,0,SAFE,2.8,0.996,0,394.7
CASE14_0628_LINE_12_13,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",18,12,13,1,0,SAFE,2.8,0.999,0,394.7
CASE14_0628_LINE_13_14,CASE14,628,11,"7,11,14,5,9,12,2,3,8,10,13",19,13,14,1,0,SAFE,2.8,0.987,0,394.7
CASE14_0629_LINE_1_2,CASE14,629,4,"7,3,12,11",0,1,2,1,1,ALERT,4.1,0.943,0,320.9
CASE14_0629_LINE_1_5,CASE14,629,4,"7,3,12,11",1,1,5,1,0,SAFE,3.2,1.002,0,320.9
CASE14_0629_LINE_2_3,CASE14,629,4,"7,3,12,11",2,2,3,1,0,SAFE,2.1,0.997,0,320.9
CASE14_0629_LINE_2_4,CASE14,629,4,"7,3,12,11",3,2,4,1,0,SAFE,2.0,1.002,0,320.9
CASE14_0629_LINE_2_5,CASE14,629,4,"7,3,12,11",4,2,5,1,0,SAFE,2.0,1.005,0,320.9
CASE14_0629_LINE_3_4,CASE14,629,4,"7,3,12,11",5,3,4,1,0,SAFE,2.3,1.01,0,320.9
CASE14_0629_LINE_4_5,CASE14,629,4,"7,3,12,11",6,4,5,1,0,SAFE,2.4,1.01,0,320.9
CASE14_0629_LINE_4_7,CASE14,629,4,"7,3,12,11",7,4,7,1,0,SAFE,2.1,1.009,0,320.9
CASE14_0629_LINE_4_9,CASE14,629,4,"7,3,12,11",8,4,9,1,0,SAFE,2.1,1.01,0,320.9
CASE14_0629_LINE_5_6,CASE14,629,4,"7,3,12,11",9,5,6,1,0,SAFE,2.2,1.01,0,320.9
CASE14_0629_LINE_6_11,CASE14,629,4,"7,3,12,11",10,6,11,1,0,SAFE,2.1,1.01,0,320.9
CASE14_0629_LINE_6_12,CASE14,629,4,"7,3,12,11",11,6,12,1,0,SAFE,2.1,1.01,0,320.9
CASE14_0629_LINE_6_13,CASE14,629,4,"7,3,12,11",12,6,13,1,0,SAFE,2.2,0.993,0,320.9
CASE14_0629_LINE_7_8,CASE14,629,4,"7,3,12,11",13,7,8,0,2,CRITICAL,999.0,0.0,10,320.9
CASE14_0629_LINE_7_9,CASE14,629,4,"7,3,12,11",14,7,9,1,0,SAFE,2.1,1.01,0,320.9
CASE14_0629_LINE_9_10,CASE14,629,4,"7,3,12,11",15,9,10,1,0,SAFE,2.1,1.01,0,320.9
CASE14_0629_LINE_9_14,CASE14,629,4,"7,3,12,11",16,9,14,1,0,SAFE,2.1,0.996,0,320.9
CASE14_0629_LINE_10_11,CASE14,629,4,"7,3,12,11",17,10,11,1,0,SAFE,2.1,1.01,0,320.9
CASE14_0629_LINE_12_13,CASE14,629,4,"7,3,12,11",18,12,13,1,0,SAFE,2.1,1.01,0,320.9
CASE14_0629_LINE_13_14,CASE14,629,4,"7,3,12,11",19,13,14,1,0,SAFE,2.1,1.01,0,320.9
CASE14_0630_LINE_1_2,CASE14,630,2,"8,2",0,1,2,1,0,SAFE,3.0,0.984,0,277.2
CASE14_0630_LINE_1_5,CASE14,630,2,"8,2",1,1,5,1,0,SAFE,2.7,1.004,0,277.2
CASE14_0630_LINE_2_3,CASE14,630,2,"8,2",2,2,3,1,0,SAFE,1.7,1.009,0,277.2
CASE14_0630_LINE_2_4,CASE14,630,2,"8,2",3,2,4,1,0,SAFE,1.6,1.004,0,277.2
CASE14_0630_LINE_2_5,CASE14,630,2,"8,2",4,2,5,1,0,SAFE,1.6,1.008,0,277.2
CASE14_0630_LINE_3_4,CASE14,630,2,"8,2",5,3,4,1,0,SAFE,1.8,1.01,0,277.2
CASE14_0630_LINE_4_5,CASE14,630,2,"8,2",6,4,5,1,0,SAFE,2.0,1.01,0,277.2
CASE14_0630_LINE_4_7,CASE14,630,2,"8,2",7,4,7,1,0,SAFE,1.7,1.01,0,277.2
CASE14_0630_LINE_4_9,CASE14,630,2,"8,2",8,4,9,1,0,SAFE,1.7,1.01,0,277.2
CASE14_0630_LINE_5_6,CASE14,630,2,"8,2",9,5,6,1,0,SAFE,1.8,1.01,0,277.2
CASE14_0630_LINE_6_11,CASE14,630,2,"8,2",10,6,11,1,0,SAFE,1.8,1.01,0,277.2
CASE14_0630_LINE_6_12,CASE14,630,2,"8,2",11,6,12,1,0,SAFE,1.8,1.01,0,277.2
CASE14_0630_LINE_6_13,CASE14,630,2,"8,2",12,6,13,1,0,SAFE,1.8,0.997,0,277.2
CASE14_0630_LINE_7_8,CASE14,630,2,"8,2",13,7,8,0,2,CRITICAL,999.0,0.0,10,277.2
CASE14_0630_LINE_7_9,CASE14,630,2,"8,2",14,7,9,1,0,SAFE,1.7,1.01,0,277.2
CASE14_0630_LINE_9_10,CASE14,630,2,"8,2",15,9,10,1,0,SAFE,1.7,1.01,0,277.2
CASE14_0630_LINE_9_14,CASE14,630,2,"8,2",16,9,14,1,0,SAFE,1.8,0.997,0,277.2
CASE14_0630_LINE_10_11,CASE14,630,2,"8,2",17,10,11,1,0,SAFE,1.8,1.01,0,277.2
CASE14_0630_LINE_12_13,CASE14,630,2,"8,2",18,12,13,1,0,SAFE,1.8,1.01,0,277.2
CASE14_0630_LINE_13_14,CASE14,630,2,"8,2",19,13,14,1,0,SAFE,1.8,1.01,0,277.2
CASE14_0631_LINE_1_2,CASE14,631,4,"8,11,13,3",0,1,2,1,0,SAFE,2.2,1.002,0,230.6
CASE14_0631_LINE_1_5,CASE14,631,4,"8,11,13,3",1,1,5,1,0,SAFE,2.1,1.005,0,230.6
CASE14_0631_LINE_2_3,CASE14,631,4,"8,11,13,3",2,2,3,1,0,SAFE,1.3,1.01,0,230.6
CASE14_0631_LINE_2_4,CASE14,631,4,"8,11,13,3",3,2,4,1,0,SAFE,1.2,1.004,0,230.6
CASE14_0631_LINE_2_5,CASE14,631,4,"8,11,13,3",4,2,5,1,0,SAFE,1.2,1.009,0,230.6
CASE14_0631_LINE_3_4,CASE14,631,4,"8,11,13,3",5,3,4,1,0,SAFE,1.4,1.01,0,230.6
CASE14_0631_LINE_4_5,CASE14,631,4,"8,11,13,3",6,4,5,1,0,SAFE,1.5,1.01,0,230.6
CASE14_0631_LINE_4_7,CASE14,631,4,"8,11,13,3",7,4,7,1,0,SAFE,1.3,1.01,0,230.6
CASE14_0631_LINE_4_9,CASE14,631,4,"8,11,13,3",8,4,9,1,0,SAFE,1.3,1.01,0,230.6
CASE14_0631_LINE_5_6,CASE14,631,4,"8,11,13,3",9,5,6,1,0,SAFE,1.4,1.01,0,230.6
CASE14_0631_LINE_6_11,CASE14,631,4,"8,11,13,3",10,6,11,1,0,SAFE,1.3,1.01,0,230.6
CASE14_0631_LINE_6_12,CASE14,631,4,"8,11,13,3",11,6,12,1,0,SAFE,1.3,1.01,0,230.6
CASE14_0631_LINE_6_13,CASE14,631,4,"8,11,13,3",12,6,13,1,0,SAFE,1.3,1.01,0,230.6
CASE14_0631_LINE_7_8,CASE14,631,4,"8,11,13,3",13,7,8,0,2,CRITICAL,999.0,0.0,10,230.6
CASE14_0631_LINE_7_9,CASE14,631,4,"8,11,13,3",14,7,9,1,0,SAFE,1.3,1.01,0,230.6
CASE14_0631_LINE_9_10,CASE14,631,4,"8,11,13,3",15,9,10,1,0,SAFE,1.3,1.01,0,230.6
CASE14_0631_LINE_9_14,CASE14,631,4,"8,11,13,3",16,9,14,1,0,SAFE,1.3,1.004,0,230.6
CASE14_0631_LINE_10_11,CASE14,631,4,"8,11,13,3",17,10,11,1,0,SAFE,1.3,1.01,0,230.6
CASE14_0631_LINE_12_13,CASE14,631,4,"8,11,13,3",18,12,13,1,0,SAFE,1.3,1.01,0,230.6
CASE14_0631_LINE_13_14,CASE14,631,4,"8,11,13,3",19,13,14,1,0,SAFE,1.3,1.01,0,230.6
CASE14_0632_LINE_1_2,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",0,1,2,1,1,ALERT,4.0,0.944,0,319.5
CASE14_0632_LINE_1_5,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",1,1,5,1,0,SAFE,3.2,0.997,0,319.5
CASE14_0632_LINE_2_3,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",2,2,3,1,0,SAFE,2.0,0.996,0,319.5
CASE14_0632_LINE_2_4,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",3,2,4,1,0,SAFE,1.9,0.996,0,319.5
CASE14_0632_LINE_2_5,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",4,2,5,1,0,SAFE,1.9,1.0,0,319.5
CASE14_0632_LINE_3_4,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",5,3,4,1,0,SAFE,2.2,1.01,0,319.5
CASE14_0632_LINE_4_5,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",6,4,5,1,0,SAFE,2.4,1.005,0,319.5
CASE14_0632_LINE_4_7,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",7,4,7,1,0,SAFE,2.1,1.005,0,319.5
CASE14_0632_LINE_4_9,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",8,4,9,1,0,SAFE,2.1,1.01,0,319.5
CASE14_0632_LINE_5_6,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",9,5,6,1,0,SAFE,2.2,1.007,0,319.5
CASE14_0632_LINE_6_11,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",10,6,11,1,0,SAFE,2.1,0.999,0,319.5
CASE14_0632_LINE_6_12,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",11,6,12,1,0,SAFE,2.1,1.01,0,319.5
CASE14_0632_LINE_6_13,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",12,6,13,1,0,SAFE,2.1,0.993,0,319.5
CASE14_0632_LINE_7_8,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",13,7,8,0,2,CRITICAL,999.0,0.0,10,319.5
CASE14_0632_LINE_7_9,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",14,7,9,1,0,SAFE,2.1,1.008,0,319.5
CASE14_0632_LINE_9_10,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",15,9,10,1,0,SAFE,2.1,0.979,0,319.5
CASE14_0632_LINE_9_14,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",16,9,14,1,0,SAFE,2.1,0.997,0,319.5
CASE14_0632_LINE_10_11,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",17,10,11,1,0,SAFE,2.1,1.009,0,319.5
CASE14_0632_LINE_12_13,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",18,12,13,1,0,SAFE,2.1,1.01,0,319.5
CASE14_0632_LINE_13_14,CASE14,632,10,"5,2,10,9,13,11,12,7,3,6",19,13,14,1,0,SAFE,2.1,1.005,0,319.5
CASE14_0633_LINE_1_2,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",0,1,2,0,2,CRITICAL,999.0,0.0,10,421.7
CASE14_0633_LINE_1_5,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",1,1,5,1,0,SAFE,4.6,0.985,0,421.7
CASE14_0633_LINE_2_3,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",2,2,3,1,0,SAFE,3.1,0.966,0,421.7
CASE14_0633_LINE_2_4,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",3,2,4,1,0,SAFE,2.8,0.978,0,421.7
CASE14_0633_LINE_2_5,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",4,2,5,1,0,SAFE,2.8,0.986,0,421.7
CASE14_0633_LINE_3_4,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",5,3,4,1,0,SAFE,3.2,0.997,0,421.7
CASE14_0633_LINE_4_5,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",6,4,5,1,0,SAFE,3.5,0.988,0,421.7
CASE14_0633_LINE_4_7,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",7,4,7,1,0,SAFE,3.0,0.991,0,421.7
CASE14_0633_LINE_4_9,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",8,4,9,1,0,SAFE,3.0,0.997,0,421.7
CASE14_0633_LINE_5_6,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",9,5,6,1,0,SAFE,3.1,0.99,0,421.7
CASE14_0633_LINE_6_11,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",10,6,11,1,0,SAFE,3.0,0.992,0,421.7
CASE14_0633_LINE_6_12,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",11,6,12,1,0,SAFE,3.0,0.997,0,421.7
CASE14_0633_LINE_6_13,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",12,6,13,1,0,SAFE,3.0,0.974,0,421.7
CASE14_0633_LINE_7_8,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",13,7,8,0,2,CRITICAL,999.0,0.0,10,421.7
CASE14_0633_LINE_7_9,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",14,7,9,1,0,SAFE,3.0,0.976,0,421.7
CASE14_0633_LINE_9_10,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",15,9,10,1,0,SAFE,3.0,0.997,0,421.7
CASE14_0633_LINE_9_14,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",16,9,14,1,0,SAFE,3.0,0.996,0,421.7
CASE14_0633_LINE_10_11,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",17,10,11,1,0,SAFE,3.0,0.995,0,421.7
CASE14_0633_LINE_12_13,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",18,12,13,1,0,SAFE,3.0,0.998,0,421.7
CASE14_0633_LINE_13_14,CASE14,633,10,"10,12,7,11,4,5,9,3,2,8",19,13,14,1,0,SAFE,3.0,0.979,0,421.7
CASE14_0634_LINE_1_2,CASE14,634,4,"7,6,13,2",0,1,2,1,0,SAFE,2.7,0.992,0,259.9
CASE14_0634_LINE_1_5,CASE14,634,4,"7,6,13,2",1,1,5,1,0,SAFE,2.5,1.004,0,259.9
CASE14_0634_LINE_2_3,CASE14,634,4,"7,6,13,2",2,2,3,1,0,SAFE,1.5,1.009,0,259.9
CASE14_0634_LINE_2_4,CASE14,634,4,"7,6,13,2",3,2,4,1,0,SAFE,1.4,1.004,0,259.9
CASE14_0634_LINE_2_5,CASE14,634,4,"7,6,13,2",4,2,5,1,0,SAFE,1.4,1.008,0,259.9
CASE14_0634_LINE_3_4,CASE14,634,4,"7,6,13,2",5,3,4,1,0,SAFE,1.6,1.01,0,259.9
CASE14_0634_LINE_4_5,CASE14,634,4,"7,6,13,2",6,4,5,1,0,SAFE,1.8,1.01,0,259.9
CASE14_0634_LINE_4_7,CASE14,634,4,"7,6,13,2",7,4,7,1,0,SAFE,1.6,1.01,0,259.9
CASE14_0634_LINE_4_9,CASE14,634,4,"7,6,13,2",8,4,9,1,0,SAFE,1.6,1.01,0,259.9
CASE14_0634_LINE_5_6,CASE14,634,4,"7,6,13,2",9,5,6,1,0,SAFE,1.6,1.01,0,259.9
CASE14_0634_LINE_6_11,CASE14,634,4,"7,6,13,2",10,6,11,1,0,SAFE,1.6,1.01,0,259.9
CASE14_0634_LINE_6_12,CASE14,634,4,"7,6,13,2",11,6,12,1,0,SAFE,1.6,1.01,0,259.9
CASE14_0634_LINE_6_13,CASE14,634,4,"7,6,13,2",12,6,13,1,0,SAFE,1.6,0.983,0,259.9
CASE14_0634_LINE_7_8,CASE14,634,4,"7,6,13,2",13,7,8,0,2,CRITICAL,999.0,0.0,10,259.9
CASE14_0634_LINE_7_9,CASE14,634,4,"7,6,13,2",14,7,9,1,0,SAFE,1.6,1.01,0,259.9
CASE14_0634_LINE_9_10,CASE14,634,4,"7,6,13,2",15,9,10,1,0,SAFE,1.6,1.01,0,259.9
CASE14_0634_LINE_9_14,CASE14,634,4,"7,6,13,2",16,9,14,1,0,SAFE,1.6,0.993,0,259.9
CASE14_0634_LINE_10_11,CASE14,634,4,"7,6,13,2",17,10,11,1,0,SAFE,1.6,1.01,0,259.9
CASE14_0634_LINE_12_13,CASE14,634,4,"7,6,13,2",18,12,13,1,0,SAFE,1.6,1.01,0,259.9
CASE14_0634_LINE_13_14,CASE14,634,4,"7,6,13,2",19,13,14,1,0,SAFE,1.6,1.01,0,259.9
CASE14_0635_LINE_1_2,CASE14,635,4,"7,13,14,12",0,1,2,1,0,SAFE,2.7,0.993,0,259.6
CASE14_0635_LINE_1_5,CASE14,635,4,"7,13,14,12",1,1,5,1,0,SAFE,2.5,1.006,0,259.6
CASE14_0635_LINE_2_3,CASE14,635,4,"7,13,14,12",2,2,3,1,0,SAFE,1.5,1.01,0,259.6
CASE14_0635_LINE_2_4,CASE14,635,4,"7,13,14,12",3,2,4,1,0,SAFE,1.5,1.006,0,259.6
CASE14_0635_LINE_2_5,CASE14,635,4,"7,13,14,12",4,2,5,1,0,SAFE,1.5,1.01,0,259.6
CASE14_0635_LINE_3_4,CASE14,635,4,"7,13,14,12",5,3,4,1,0,SAFE,1.7,1.01,0,259.6
CASE14_0635_LINE_4_5,CASE14,635,4,"7,13,14,12",6,4,5,1,0,SAFE,1.8,1.01,0,259.6
CASE14_0635_LINE_4_7,CASE14,635,4,"7,13,14,12",7,4,7,1,0,SAFE,1.6,1.01,0,259.6
CASE14_0635_LINE_4_9,CASE14,635,4,"7,13,14,12",8,4,9,1,0,SAFE,1.6,1.01,0,259.6
CASE14_0635_LINE_5_6,CASE14,635,4,"7,13,14,12",9,5,6,1,0,SAFE,1.6,1.01,0,259.6
CASE14_0635_LINE_6_11,CASE14,635,4,"7,13,14,12",10,6,11,1,0,SAFE,1.6,1.01,0,259.6
CASE14_0635_LINE_6_12,CASE14,635,4,"7,13,14,12",11,6,12,1,0,SAFE,1.6,1.01,0,259.6
CASE14_0635_LINE_6_13,CASE14,635,4,"7,13,14,12",12,6,13,1,0,SAFE,1.6,1.004,0,259.6
CASE14_0635_LINE_7_8,CASE14,635,4,"7,13,14,12",13,7,8,0,2,CRITICAL,999.0,0.0,10,259.6
CASE14_0635_LINE_7_9,CASE14,635,4,"7,13,14,12",14,7,9,1,0,SAFE,1.6,1.01,0,259.6
CASE14_0635_LINE_9_10,CASE14,635,4,"7,13,14,12",15,9,10,1,0,SAFE,1.6,1.01,0,259.6
CASE14_0635_LINE_9_14,CASE14,635,4,"7,13,14,12",16,9,14,1,0,SAFE,1.6,1.01,0,259.6
CASE14_0635_LINE_10_11,CASE14,635,4,"7,13,14,12",17,10,11,1,0,SAFE,1.6,1.01,0,259.6
CASE14_0635_LINE_12_13,CASE14,635,4,"7,13,14,12",18,12,13,1,0,SAFE,1.6,1.01,0,259.6
CASE14_0635_LINE_13_14,CASE14,635,4,"7,13,14,12",19,13,14,1,0,SAFE,1.6,1.01,0,259.6
CASE14_0641_LINE_1_2,CASE14,641,2,"14,11",0,1,2,1,0,SAFE,2.7,0.992,0,261.5
CASE14_0641_LINE_1_5,CASE14,641,2,"14,11",1,1,5,1,0,SAFE,2.5,1.006,0,261.5
CASE14_0641_LINE_2_3,CASE14,641,2,"14,11",2,2,3,1,0,SAFE,1.5,1.01,0,261.5
CASE14_0641_LINE_2_4,CASE14,641,2,"14,11",3,2,4,1,0,SAFE,1.5,1.006,0,261.5
CASE14_0641_LINE_2_5,CASE14,641,2,"14,11",4,2,5,1,0,SAFE,1.5,1.01,0,261.5
CASE14_0641_LINE_3_4,CASE14,641,2,"14,11",5,3,4,1,0,SAFE,1.7,1.01,0,261.5
CASE14_0641_LINE_4_5,CASE14,641,2,"14,11",6,4,5,1,0,SAFE,1.8,1.01,0,261.5
CASE14_0641_LINE_4_7,CASE14,641,2,"14,11",7,4,7,1,0,SAFE,1.6,1.01,0,261.5
CASE14_0641_LINE_4_9,CASE14,641,2,"14,11",8,4,9,1,0,SAFE,1.6,1.01,0,261.5
CASE14_0641_LINE_5_6,CASE14,641,2,"14,11",9,5,6,1,0,SAFE,1.7,1.01,0,261.5
CASE14_0641_LINE_6_11,CASE14,641,2,"14,11",10,6,11,1,0,SAFE,1.6,1.01,0,261.5
CASE14_0641_LINE_6_12,CASE14,641,2,"14,11",11,6,12,1,0,SAFE,1.6,1.01,0,261.5
CASE14_0641_LINE_6_13,CASE14,641,2,"14,11",12,6,13,1,0,SAFE,1.6,0.994,0,261.5
CASE14_0641_LINE_7_8,CASE14,641,2,"14,11",13,7,8,0,2,CRITICAL,999.0,0.0,10,261.5
CASE14_0641_LINE_7_9,CASE14,641,2,"14,11",14,7,9,1,0,SAFE,1.6,1.01,0,261.5
CASE14_0641_LINE_9_10,CASE14,641,2,"14,11",15,9,10,1,0,SAFE,1.6,1.01,0,261.5
CASE14_0641_LINE_9_14,CASE14,641,2,"14,11",16,9,14,1,0,SAFE,1.6,0.986,0,261.5
CASE14_0641_LINE_10_11,CASE14,641,2,"14,11",17,10,11,1,0,SAFE,1.6,1.01,0,261.5
CASE14_0641_LINE_12_13,CASE14,641,2,"14,11",18,12,13,1,0,SAFE,1.6,1.01,0,261.5
CASE14_0641_LINE_13_14,CASE14,641,2,"14,11",19,13,14,1,0,SAFE,1.6,1.01,0,261.5
CASE14_0642_LINE_1_2,CASE14,642,3,"13,3,4",0,1,2,1,1,ALERT,4.2,0.938,0,323.7
CASE14_0642_LINE_1_5,CASE14,642,3,"13,3,4",1,1,5,1,0,SAFE,3.3,1.005,0,323.7
CASE14_0642_LINE_2_3,CASE14,642,3,"13,3,4",2,2,3,1,0,SAFE,2.1,0.997,0,323.7
CASE14_0642_LINE_2_4,CASE14,642,3,"13,3,4",3,2,4,1,0,SAFE,2.0,1.004,0,323.7
CASE14_0642_LINE_2_5,CASE14,642,3,"13,3,4",4,2,5,1,0,SAFE,2.0,1.008,0,323.7
CASE14_0642_LINE_3_4,CASE14,642,3,"13,3,4",5,3,4,1,0,SAFE,2.3,1.01,0,323.7
CASE14_0642_LINE_4_5,CASE14,642,3,"13,3,4",6,4,5,1,0,SAFE,2.5,1.01,0,323.7
CASE14_0642_LINE_4_7,CASE14,642,3,"13,3,4",7,4,7,1,0,SAFE,2.2,1.01,0,323.7
CASE14_0642_LINE_4_9,CASE14,642,3,"13,3,4",8,4,9,1,0,SAFE,2.2,1.01,0,323.7
CASE14_0642_LINE_5_6,CASE14,642,3,"13,3,4",9,5,6,1,0,SAFE,2.2,1.01,0,323.7
CASE14_0642_LINE_6_11,CASE14,642,3,"13,3,4",10,6,11,1,0,SAFE,2.2,1.01,0,323.7
CASE14_0642_LINE_6_12,CASE14,642,3,"13,3,4",11,6,12,1,0,SAFE,2.2,1.01,0,323.7
CASE14_0642_LINE_6_13,CASE14,642,3,"13,3,4",12,6,13,1,0,SAFE,2.2,1.01,0,323.7
CASE14_0642_LINE_7_8,CASE14,642,3,"13,3,4",13,7,8,0,2,CRITICAL,999.0,0.0,10,323.7
CASE14_0642_LINE_7_9,CASE14,642,3,"13,3,4",14,7,9,1,0,SAFE,2.2,1.01,0,323.7
CASE14_0642_LINE_9_10,CASE14,642,3,"13,3,4",15,9,10,1,0,SAFE,2.2,1.01,0,323.7
CASE14_0642_LINE_9_14,CASE14,642,3,"13,3,4",16,9,14,1,0,SAFE,2.2,1.004,0,323.7
CASE14_0642_LINE_10_11,CASE14,642,3,"13,3,4",17,10,11,1,0,SAFE,2.2,1.01,0,323.7
CASE14_0642_LINE_12_13,CASE14,642,3,"13,3,4",18,12,13,1,0,SAFE,2.2,1.01,0,323.7
CASE14_0642_LINE_13_14,CASE14,642,3,"13,3,4",19,13,14,1,0,SAFE,2.2,1.01,0,323.7
CASE14_0643_LINE_1_2,CASE14,643,1,11,0,1,2,1,0,SAFE,2.7,0.992,0,262.4
CASE14_0643_LINE_1_5,CASE14,643,1,11,1,1,5,1,0,SAFE,2.5,1.006,0,262.4
CASE14_0643_LINE_2_3,CASE14,643,1,11,2,2,3,1,0,SAFE,1.5,1.01,0,262.4
CASE14_0643_LINE_2_4,CASE14,643,1,11,3,2,4,1,0,SAFE,1.5,1.006,0,262.4
CASE14_0643_LINE_2_5,CASE14,643,1,11,4,2,5,1,0,SAFE,1.5,1.009,0,262.4
CASE14_0643_LINE_3_4,CASE14,643,1,11,5,3,4,1,0,SAFE,1.7,1.01,0,262.4
CASE14_0643_LINE_4_5,CASE14,643,1,11,6,4,5,1,0,SAFE,1.8,1.01,0,262.4
CASE14_0643_LINE_4_7,CASE14,643,1,11,7,4,7,1,0,SAFE,1.6,1.01,0,262.4
CASE14_0643_LINE_4_9,CASE14,643,1,11,8,4,9,1,0,SAFE,1.6,1.01,0,262.4
CASE14_0643_LINE_5_6,CASE14,643,1,11,9,5,6,1,0,SAFE,1.7,1.01,0,262.4
CASE14_0643_LINE_6_11,CASE14,643,1,11,10,6,11,1,0,SAFE,1.6,1.01,0,262.4
CASE14_0643_LINE_6_12,CASE14,643,1,11,11,6,12,1,0,SAFE,1.6,1.01,0,262.4
CASE14_0643_LINE_6_13,CASE14,643,1,11,12,6,13,1,0,SAFE,1.6,0.997,0,262.4
CASE14_0643_LINE_7_8,CASE14,643,1,11,13,7,8,0,2,CRITICAL,999.0,0.0,10,262.4
CASE14_0643_LINE_7_9,CASE14,643,1,11,14,7,9,1,0,SAFE,1.6,1.01,0,262.4
CASE14_0643_LINE_9_10,CASE14,643,1,11,15,9,10,1,0,SAFE,1.6,1.01,0,262.4
CASE14_0643_LINE_9_14,CASE14,643,1,11,16,9,14,1,0,SAFE,1.6,0.997,0,262.4
CASE14_0643_LINE_10_11,CASE14,643,1,11,17,10,11,1,0,SAFE,1.6,1.01,0,262.4
CASE14_0643_LINE_12_13,CASE14,643,1,11,18,12,13,1,0,SAFE,1.6,1.01,0,262.4
